Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL
2 bedroom flat / apartment for rent,Lekki Phase 1,15000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3272265-brand-new-luxury-2-bedroom-apartments-with-pool-gym
3 bedroom flat / apartment for rent,Lekki Phase 1,26000000,3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3272108-furnished-3-bedroom-apartment
2 bedroom flat / apartment for rent,Lekki Phase 1,15000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3230310-2-bedroom-apartment-bq
4 bedroom detached duplex for rent,Lekki Phase 1,30000000,4,4,4,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3247203-spacious-4-bedrooms-fully-detached-2-rooms-bq
4 bedroom terraced duplex for rent,Lekki Phase 1,9000000,4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3271352-4-bedrooms-terraced-with-bq
5 bedroom detached duplex for rent,Lekki Phase 1,50000000,5,5,6,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3271825-5-bedroom-self-serviced-duplex
1 bedroom house for rent,Lekki Phase 1,7000000,1,2,2,1 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3271793-mini-flat
3 bedroom house for rent,Lekki Phase 1,20000000,3,3,4,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3270696-furnished-3-bedrooms-apartment-with-swimming-pool
5 bedroom house for rent,Lekki Phase 1,42000000,5,5,6,5 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3264982-eclectic-5-bedroom-duplex-with-bq
2 bedroom flat / apartment for rent,Lekki Phase 1,10000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3271855-newly-built-3-bedroom-apartment
2 bedroom flat / apartment for rent,Lekki Phase 1,21000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3243803-furnished-2-bedroom-apartment-with-city-view
2 bedroom flat / apartment for rent,Lekki Phase 1,9000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3268568-lovely-2-bedroom-apartment-upstairs-in-a-serene-location
3 bedroom flat / apartment for rent,Lekki Phase 1,20000000,3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3222948-standard-simple-3-bedroom-apartment-in-a-serene-location
2 bedroom flat / apartment for rent,Lekki Phase 1,15000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3204952-luxurious-2-bedroom
2 bedroom flat / apartment for rent,Lekki Phase 1,14000000,2,3,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3216344-luxurious-2-bedroom
3 bedroom flat / apartment for rent,Lekki Phase 1,30000000,3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3270149-luxury-3-bedroom-apartment
2 bedroom flat / apartment for rent,Lekki Phase 1,12500000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3247473-luxury-2-bedroom-terrace-duplex
1 bedroom mini flat (room and parlour) for rent,Lekki Phase 1,7000000,1,2,2,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3269410-beautiful-and-spacious-mini-flat-in-a-secured-estate
1 bedroom mini flat (room and parlour) for rent,Lekki Phase 1,4000000,1,1,1,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3227419-fully-furnished-and-serviced-mini-flat-apartment
1 bedroom mini flat (room and parlour) for rent,Lekki Phase 1,14000000,1,1,2,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3034223-a-mini-flat
5 bedroom detached duplex for rent,Lekki Phase 1,100000000,5,5,7,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3107811-newly-built-5-bedroom-detached-duplex-sitting-on-850sqm-of-land
2 bedroom house for rent,Lekki Phase 1,18500000,2,2,2,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3247231-affordable-and-spacious-2-bedroom-apartment-bq
4 bedroom flat / apartment for rent,Lekki Phase 1,30000000,4,4,4,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3247212-4-bedroom-furnished-maisonette-bq-inverter
3 bedroom flat / apartment for rent,Lekki Phase 1,22500000,3,3,3,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3247222-best-deal-very-spacious-3-bedroom-apartment-bq
2 bedroom flat / apartment for rent,Lekki Phase 1,15000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3269709-fully-serviced-2-bedroom-apartment
2 bedroom flat / apartment for rent,Lekki Phase 1,15000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3269506-fully-furnished-2-bedroom-maisonette
2 bedroom flat / apartment for rent,Lekki Phase 1,12000000,2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3245534-fully-serviced-2-bedroom-apartment-with-a-study-room
3 bedroom flat / apartment for rent,Lekki Phase 1,14500000,3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3268924-self-serviced-3-bedroom-apartment
3 bedroom flat / apartment for rent,Lekki Phase 1,12000000,3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3268821-well-maintained-3-bedroom-flat
3 bedroom flat / apartment for rent,Lekki Phase 1,15000000,3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3268729-spacious-first-floor-3-bedroom-flat
3 bedroom flat / apartment for rent,Lekki,8000000,3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/2884761-fully-serviced-3-bedroom-apartment
4 bedroom terraced duplex for rent,Lekki,12000000,4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/2907153-a-contemporary-4-bedrooms-terraced-duplex-with-bq
3 bedroom terraced duplex for rent,Lekki,10000000,3,3,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/2878064-3-bedroom-duplex-with-bq
4 bedroom terraced duplex for rent,Lekki,12000000,4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/2873814-4-bedroom-apartment
4 bedroom terraced duplex for rent,Lekki,13000000,4,4,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/2872048-brand-new-4-bedroom-terraced-duplex-bq-with-excellent-facilities
3 bedroom terraced duplex for rent,Lekki,15000000,3,3,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/2867719-luxury-furnished-3-bedroom-terrace-duplex
4 bedroom semi-detached duplex for rent,Lekki,12000000,4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ikate/2859074-4-bedroom-semi-detached-duplex
4 bedroom semi-detached duplex for rent,Lekki,12000000,4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ikate/2871000-brand-new-4-bedroom-semi-detached-duplex-with-excellent-facilities
1 bedroom mini flat (room and parlour) for rent,Lekki,6500000,1,1,2,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/ikate/2870943-beautifully-fully-furnished-room-and-parlour-with-excellent-facilities
